exp,attack,attack_key,method,f,seed,sigma_mode,sigma_dp,sigma_sel,sigma_rel,eps_certified,is_private,sampling,rounds,acc,accept_rate,wall_sec,status,error,source,timestamp
pD,MinMax,minmax,AG-PTR (P=I),0.3,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.5666,0.1277777777777777,72.7,ok,,run,2026-09-09T15:01:36
pD,MinMax,minmax,AG-PTR (FedAdam-diag P),0.3,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.749,0.1833333333333333,76.4,ok,,run,2026-09-09T15:02:53
pD,MinMax,minmax,AG-PTR (FedAdam-scalar P),0.3,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.7368,0.1444444444444444,76.1,ok,,run,2026-09-09T15:04:09
pD,MinMax,minmax,DP-FedAvg (FedAdam),0.49,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.0923,1.0,42.4,ok,,run,2026-09-09T15:04:51
pD,MinMax,minmax,FedVRDP-style (FedAdam),0.49,0,certified,0.9723217465539842,,,2.0,True,poisson,180,0.2052,1.0,35.6,ok,,run,2026-09-09T15:05:27
pD,MinMax,minmax,Median (FedAdam),0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,86.4,ok,,run,2026-09-09T15:06:54
pD,MinMax,minmax,TrimmedMean (FedAdam),0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,108.7,ok,,run,2026-09-09T15:08:42
pD,MinMax,minmax,Krum (FedAdam),0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.1,1.0,71.4,ok,,run,2026-09-09T15:09:54
pD,MinMax,minmax,SparseFed-style (FedAdam),0.49,0,certified,0.9723217465539842,,,,False,poisson,180,0.2237,1.0,77.7,ok,,run,2026-09-09T15:11:11
pD,MinMax,minmax,AG-PTR (P=I),0.49,0,certified,0.9723217465539842,2.1741775212960315,1.0870887606480155,1.999999999999996,True,poisson,180,0.3896,0.05,61.9,ok,,run,2026-09-09T15:12:13
